WKT,GEOID,week_ending,biweekly_average_pm_pred,biweekly_average_pm_var
"POINT (-753687.337351927 1889201.23122368)",08031007089,2014/11/16,8.17761291328382,6.69836482787693
"POINT (-753687.337351927 1889201.23122368)",08031007089,2014/11/30,6.38527247369424,2.82006770636339
"POINT (-753687.337351927 1889201.23122368)",08031007089,2014/12/14,14.2632003111978,10.4177392611284
"POINT (-753687.337351927 1889201.23122368)",08031007089,2014/12/28,9.70652265147634,6.21854847063925
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/01/12,11.4697438933106,11.1350323413072
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/01/26,6.17703847241721,1.97808333834743
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/02/09,16.4656095286404,33.0293777742006
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/02/23,11.4437116724917,29.2922299361916
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/03/09,9.72487025444385,3.60584543211976
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/03/23,3.64350952276416,0.925518766794163
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/04/06,5.46260937473941,1.23279881844259
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/04/20,5.04688175320787,1.10819820726613
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/05/04,4.33746415791018,1.14167120513149
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/05/18,4.96048235591725,0.872047050546555
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/06/01,6.64282383714405,1.07918092663607
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/06/15,7.50439832932669,1.29611065694153
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/06/29,6.16321072759485,1.15432007133624
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/07/13,10.1099366787881,4.68850883883679
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/07/27,8.91478742297355,1.58078977549561
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/08/10,7.23978047161287,1.70607746268903
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/08/24,7.14488579207432,1.55110236985444
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/09/07,5.8966761394725,1.40925677239424
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/09/21,6.00033916103305,2.11111925827314
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/10/05,6.76162206340206,1.8233757842625
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/10/19,6.55992904291693,2.44507739573804
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/11/02,9.02186192141215,4.5007268890553
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/11/16,8.19139422588768,6.69463905593821
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/11/30,7.32038973544216,2.91890331436803
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/12/14,16.0636379526339,11.7765064850675
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/12/28,9.30193165074245,6.24920754578925
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/01/12,11.5017549655936,11.3908233199696
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/01/26,6.18298223899106,2.00513984726516
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/02/09,16.4221243851117,33.1760341512445
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/02/23,11.2254059672778,30.7955029906208
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/03/09,9.63334993115849,3.75592126394209
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/03/23,3.62879833268624,0.929313736116313
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/04/06,5.46318895077605,1.23332186680457
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/04/20,5.0454783435902,1.10896856962962
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/05/04,4.33560186260279,1.14267390333288
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/05/18,5.09340369196808,0.934897763643066
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/06/01,6.64588984375744,1.15927806567285
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/06/15,7.48674402469083,1.32522043541129
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/06/29,6.17475634842425,1.30492746997444
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/07/13,10.1043188447537,4.7365947397678
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/07/27,8.94456604587006,1.59426000553602
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/08/10,7.24240307684781,1.73735202016591
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/08/24,7.10339626838709,1.74309190462245
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/09/07,5.89597553739307,1.41048434802675
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/09/21,5.97327244592538,2.16467222736238
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/10/05,6.7119676717618,1.96606042887845
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/10/19,6.52692832735599,2.5369059162577
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/11/02,8.94191822592123,4.81685424191818
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/11/16,8.18516501058921,6.69818015915676
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/11/30,7.29012618059102,3.20580782095154
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/12/14,16.1082800693498,12.296631023345
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/12/28,9.14882270091781,6.88085486834157
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/01/12,11.3934367017888,11.1366437868516
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/01/26,6.16133662425892,1.97553347265789
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/02/09,16.435175395598,33.1322222158664
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/02/23,11.3762028793343,29.7598623452171
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/03/09,9.66055316289416,3.70591698246047
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/03/23,3.63268864445642,0.928329142638259
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/04/06,5.46303085181573,1.23317250597659
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/04/20,5.04581991151988,1.10877067872118
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/05/04,4.33606895510418,1.14241175298499
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/05/18,4.93191246349588,0.913009097391434
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/06/01,6.60490262205614,1.09964719465184
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/06/15,7.49255505836233,1.30109340752662
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/06/29,6.22179586941862,1.23383228910407
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/07/13,10.0969816773482,4.6888796398401
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/07/27,8.93561399614727,1.59051113420617
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/08/10,7.22237037196419,1.70483074031903
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/08/24,7.09910800621908,1.63534546751237
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/09/07,5.89613196901782,1.41021092019493
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/09/21,5.9905808375485,2.13393632639984
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/10/05,6.71754392961096,1.87532092212763
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/10/19,6.54532706233878,2.46153594633362
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/11/02,8.97257388371688,4.61302339009103
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/11/16,8.18678869189823,6.69705504161254
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/11/30,7.2333646993813,3.02679816853067
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/12/14,15.9180624351088,11.8640948771496
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/12/28,9.31786981344797,6.54302764539199
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/01/12,11.3210511377555,11.2432567272897
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/01/26,6.14619273455098,1.98391359414338
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/02/09,16.4049629370411,33.2316006730614
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/02/23,11.2084466942402,30.8711138411149
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/03/09,9.56849500332569,3.84426631576722
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/03/23,3.62384879459864,0.930560965902485
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/04/06,5.4633929654192,1.23349678828762
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/04/20,5.04502448634538,1.10920547625511
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/05/04,4.33498662520033,1.14299138128445
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/05/18,4.96076613657429,0.980513813609022
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/06/01,6.56366898273524,1.15405291370111
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/06/15,7.47198028864259,1.31845364955766
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/06/29,6.27822936186993,1.36370885301339
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/07/13,10.0806152468273,4.70861468637522
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/07/27,8.95585944332563,1.59934060041038
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/08/10,7.20413844735177,1.71633903435201
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/08/24,7.03036213232488,1.80412902712503
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/09/07,5.89581012916425,1.41077215616185
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/09/21,5.97103816328182,2.17384831306087
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/10/05,6.64842407647455,1.98785841703395
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/10/19,6.5144815988882,2.51715000916725
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/11/02,8.88949298303891,4.85264432194715
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/11/16,8.18251384854469,6.69943174955445
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/11/30,7.13230424413749,3.24322456387393
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/12/14,15.7742546454244,12.1709252354998
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/12/28,9.27402692412866,7.09508687462462
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/01/12,11.505752456111,11.6675546918944
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/01/26,6.18314468919276,2.03324217374036
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/02/09,16.3964548046868,33.2597996105892
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/02/23,10.9938630984213,32.4277618804711
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/03/09,9.53028300058537,3.89248131672671
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/03/23,3.62201413704921,0.931011888654425
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/04/06,5.46347814079305,1.23358127906139
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/04/20,5.04487629824029,1.10929534475503
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/05/04,4.33477085095226,1.14311574013242
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/05/18,5.12478848801777,1.01902276358653
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/06/01,6.63515634524122,1.2522595831503
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/06/15,7.46502627989245,1.35550248943976
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/06/29,6.21069031362859,1.45608226457047
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/07/13,10.0946673432956,4.78472017005963
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/07/27,8.96135900272473,1.60145369367126
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/08/10,7.23867247061204,1.77049283540425
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/08/24,7.04470410343457,1.97484265320338
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/09/07,5.89576517850273,1.41085043615232
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/09/21,5.9473716258782,2.21411757902386
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/10/05,6.64583928188097,2.12648196641033
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/10/19,6.48865474436916,2.63561210843269
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/11/02,8.84523970084877,5.16398764930412
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/11/16,8.18156420761075,6.70017881096032
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/11/30,7.23157575024132,3.51951151445799
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/12/14,16.099784729784,12.8946453108496
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/12/28,8.9971187052703,7.58511288760086
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/01/12,11.4142196350992,11.498924213371
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/01/26,6.16476285905967,2.01287534462518
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/02/09,16.3977870526316,33.2553482829589
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/02/23,11.0649755225588,31.9183789483753
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/03/09,9.53640982969952,3.8850231410211
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/03/23,3.62226078337637,0.930951513545768
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/04/06,5.46346572934454,1.23356816777444
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/04/20,5.04489544592403,1.10928292765659
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/05/04,4.33479951495077,1.14309832640212
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/05/18,5.0741337060219,1.01489167177564
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/06/01,6.59771090378103,1.21805727551929
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/06/15,7.46565485313317,1.34207504339801
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/06/29,6.24287955164956,1.43396608720786
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/07/13,10.0863623180038,4.75435894653307
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/07/27,8.96054628448711,1.60115527144166
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/08/10,7.22084829099342,1.74854537093961
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/08/24,7.02982387363925,1.92618528403116
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/09/07,5.89577061551312,1.41084097245955
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/09/21,5.95479863036117,2.2018575473263
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/10/05,6.6387683441936,2.08270936194715
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/10/19,6.49619076990267,2.5924086750608
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/11/02,8.85429985367235,5.06673569208904
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/11/16,8.18168429384406,6.70005214318666
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/11/30,7.17717789652369,3.42800676543607
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/12/14,15.9355914662881,12.6307192443909
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/12/28,9.1116783255101,7.45633993385714
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/01/12,11.4945593629147,12.1832125522037
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/01/26,6.17970042192155,2.08481801288894
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/02/09,16.3813556624427,33.3081079972374
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/02/23,10.6189401793898,35.1072078802612
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/03/09,9.40264374576402,4.02889320634868
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/03/23,3.61956676645328,0.931616321755327
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/04/06,5.46361815079709,1.23370696433478
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/04/20,5.0446508647744,1.10941744588581
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/05/04,4.33444218422321,1.14328985734491
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/05/18,5.00159130179111,1.1426894015124
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/06/01,6.60851070257191,1.42571559667823
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/06/15,7.42711115024471,1.40525471819933
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/06/29,6.27551240033178,1.65474609930774
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/07/13,10.077132104355,4.86580083524481
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/07/27,8.96961864353622,1.60487702930166
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/08/10,7.22846840968522,1.83163168046534
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/08/24,6.93541987903945,2.39643512601383
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/09/07,5.89572448685046,1.41092111765632
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/09/21,5.91155924962767,2.2783537915369
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/10/05,6.5266537893698,2.39748390228692
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/10/19,6.421356898037,2.80495580791962
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/11/02,8.67588609652188,5.74604307766174
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/11/16,8.17950376990851,6.7013212338279
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/11/30,7.12497258035631,4.03763387895453
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/12/14,16.0523217092464,14.0310344001445
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/12/28,8.73639367164157,8.74404624482027
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/01/12,11.6158878049615,13.2729532144387
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/01/26,6.20207640976514,2.19915081272518
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/02/09,16.3776989618464,33.3197101538961
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/02/23,10.1073866183917,38.8554199513655
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/03/09,9.3892365468993,4.04112159109331
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/03/23,3.6193649330647,0.931665967063015
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/04/06,5.46364500165583,1.23373125767599
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/04/20,5.04462407726623,1.10943199668469
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/05/04,4.33439959393655,1.14331243976704
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/05/18,4.88181143313865,1.22421402936838
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/06/01,6.62960785661788,1.74696031436367
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/06/15,7.37737288895839,1.48213130500674
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/06/29,6.33392181571392,1.83193982881072
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/07/13,10.0607095511926,5.01492196901799
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/07/27,8.97079206065648,1.6053569509031
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/08/10,7.24107260294453,1.9632714030789
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/08/24,6.80445300185895,3.06357869026605
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/09/07,5.89572338099291,1.4109230378297
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/09/21,5.87127712377929,2.34620760327508
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/10/05,6.37496706235543,2.79328408326234
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/10/19,6.32194442316248,3.08630279523368
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/11/02,8.4263571617604,6.60595654658495
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/11/16,8.17901294583944,6.7015975625426
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/11/30,7.05652532116625,4.84963081092886
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/12/14,16.2354746471235,16.2578545459485
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/12/28,8.19533844988182,10.2876832167175
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/01/12,11.4564126456345,12.90695079622
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/01/26,6.17042028422024,2.15619221189186
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/02/09,16.3778347419802,33.3192757009336
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/02/23,10.2020119307027,38.093700576378
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/03/09,9.3892365468993,4.04112159109331
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/03/23,3.61936685407084,0.931665495113846
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/04/06,5.46364415819646,1.23373044731649
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/04/20,5.04462458570815,1.10943171042777
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/05/04,4.33440047929869,1.14331195864365
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/05/18,4.88181143313865,1.22421402936838
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/06/01,6.5643783997619,1.66619494727679
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/06/15,7.38115593376579,1.46211276755054
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/06/29,6.34274223943271,1.81114402660296
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/07/13,10.0545006702606,4.9658982499337
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/07/27,8.97077123666625,1.60534853433907
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/08/10,7.21070844856528,1.9164854393669
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/08/24,6.79123173001763,2.94112810692007
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/09/07,5.89572338362991,1.410923033251
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/09/21,5.87870833816246,2.33322213247649
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/10/05,6.37778211347195,2.71304330046108
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/10/19,6.33695098543836,3.01107308516511
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/11/02,8.46115761853914,6.44679811470677
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/11/16,8.17902992629205,6.70158641020359
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/11/30,6.9892211028429,4.6499606338018
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/12/14,15.9492580234435,15.652240246209
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/12/28,8.40598564521466,10.0908158743142
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/01/12,11.4832237503727,13.4565410350734
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/01/26,6.17478972155565,2.21230360598664
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/02/09,16.3774748552034,33.3204174306227
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/02/23,9.98256595449921,39.7005133037982
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/03/09,9.3892365468993,4.04112159109331
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/03/23,3.61936294085789,0.931666457200209
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/04/06,5.46364638302588,1.23373248672701
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/04/20,5.04462334585242,1.10943238895749
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/05/04,4.33439830973382,1.14331311389948
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/05/18,4.88181143313865,1.22421402936838
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/06/01,6.56024437602002,1.83252561314164
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/06/15,7.35762484368276,1.49570633373026
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/06/29,6.36668138932329,1.86901628795624
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/07/13,10.0452719888219,5.03552887589559
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/07/27,8.97081804950428,1.60536763094908
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/08/10,7.21016219561541,1.98175475003649
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/08/24,6.72041554080898,3.26865818778059
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/09/07,5.8957233791536,1.41092304102328
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/09/21,5.86333651133376,2.35819085848604
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/10/05,6.30297521928294,2.89039838881533
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/10/19,6.28920634702161,3.14004774119971
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/11/02,8.33595872189077,6.85752645024682
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/11/16,8.17898105928773,6.70161456437151
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/11/30,6.94251671196186,5.02684746321891
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/12/14,15.9788509289972,16.8202501986548
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/12/28,8.15712591998865,10.8128511889913
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/01/12,9.60372242795244,9.52519686459575
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/01/26,5.79575391758464,1.79762652311275
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/02/09,16.0132367779251,32.1575347125273
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/02/23,8.8978296578779,22.4245558458116
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/03/09,9.46320338729242,2.93717754728386
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/03/23,3.58105950692967,0.89902804792865
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/04/06,5.46319705076289,1.22914326018766
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/04/20,5.04806950686653,1.10205103022197
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/05/04,4.32972217049359,1.13400131540124
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/05/18,5.24743254963468,0.502830438858846
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/06/01,5.80571476968653,0.687755823147266
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/06/15,7.10893793532949,1.1509870690317
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/06/29,6.16143769062905,0.547875834596625
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/07/13,9.81423388753658,4.40557380748076
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/07/27,9.03153903119813,1.4989133652286
